name,op_name,provider,node_index,dur,activation_size,output_size,input_type_shape,output_type_shape
bert/encoder/layer_2/attention/output/LayerNorm/batchnorm/add_1_fence_before,Add,,,0,,,"""""",""""""
bert/encoder/layer_2/attention/output/LayerNorm/batchnorm/add_1_kernel_time,Add,CPUExecutionProvider,324,21,1572864,786432,"[{""float"": [256, 768]}, {""float"": [256, 768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_2/attention/output/LayerNorm/batchnorm/add_1_fence_after,Add,,,0,,,"""""",""""""
bert/encoder/layer_2/intermediate/dense/MatMul_quant_fence_before,DynamicQuantizeMatMul,,,0,,,"""""",""""""
bert/encoder/layer_2/intermediate/dense/MatMul_quant_kernel_time,DynamicQuantizeMatMul,CPUExecutionProvider,1355,1909,786432,3145728,"[{""float"": [256, 768]}, {""float"": [3072]}, {""int8"": [3072]}, {""float"": [3072]}]","[{""float"": [256, 3072]}]"
bert/encoder/layer_2/intermediate/dense/MatMul_quant_fence_after,DynamicQuantizeMatMul,,,0,,,"""""",""""""
bert/encoder/layer_2/intermediate/dense/Pow_fence_before,Pow,,,0,,,"""""",""""""
bert/encoder/layer_2/intermediate/dense/Pow_kernel_time,Pow,CPUExecutionProvider,331,511,3145728,3145728,"[{""float"": [256, 3072]}, {""float"": []}]","[{""float"": [256, 3072]}]"
bert/encoder/layer_2/intermediate/dense/Pow_fence_after,Pow,,,0,,,"""""",""""""
bert/encoder/layer_2/intermediate/dense/mul_fence_before,Mul,,,0,,,"""""",""""""
bert/encoder/layer_2/intermediate/dense/mul_kernel_time,Mul,CPUExecutionProvider,332,65,3145728,3145728,"[{""float"": []}, {""float"": [256, 3072]}]","[{""float"": [256, 3072]}]"
bert/encoder/layer_2/intermediate/dense/mul_fence_after,Mul,,,0,,,"""""",""""""
bert/encoder/layer_2/intermediate/dense/add_fence_before,Add,,,0,,,"""""",""""""
bert/encoder/layer_2/intermediate/dense/add_kernel_time,Add,CPUExecutionProvider,333,96,6291456,3145728,"[{""float"": [256, 3072]}, {""float"": [256, 3072]}]","[{""float"": [256, 3072]}]"
bert/encoder/layer_2/intermediate/dense/add_fence_after,Add,,,0,,,"""""",""""""
bert/encoder/layer_2/intermediate/dense/mul_1_fence_before,Mul,,,0,,,"""""",""""""
bert/encoder/layer_2/intermediate/dense/mul_1_kernel_time,Mul,CPUExecutionProvider,334,54,3145728,3145728,"[{""float"": []}, {""float"": [256, 3072]}]","[{""float"": [256, 3072]}]"
bert/encoder/layer_2/intermediate/dense/mul_1_fence_after,Mul,,,0,,,"""""",""""""
bert/encoder/layer_2/intermediate/dense/Tanh_fence_before,Tanh,,,0,,,"""""",""""""
bert/encoder/layer_2/intermediate/dense/Tanh_kernel_time,Tanh,CPUExecutionProvider,335,317,3145728,3145728,"[{""float"": [256, 3072]}]","[{""float"": [256, 3072]}]"
bert/encoder/layer_2/intermediate/dense/Tanh_fence_after,Tanh,,,0,,,"""""",""""""
bert/encoder/layer_2/intermediate/dense/add_1_fence_before,Add,,,0,,,"""""",""""""
bert/encoder/layer_2/intermediate/dense/add_1_kernel_time,Add,CPUExecutionProvider,336,55,3145728,3145728,"[{""float"": []}, {""float"": [256, 3072]}]","[{""float"": [256, 3072]}]"
bert/encoder/layer_2/intermediate/dense/add_1_fence_after,Add,,,0,,,"""""",""""""
bert/encoder/layer_2/intermediate/dense/mul_2_fence_before,Mul,,,0,,,"""""",""""""
bert/encoder/layer_2/intermediate/dense/mul_2_kernel_time,Mul,CPUExecutionProvider,337,50,3145728,3145728,"[{""float"": []}, {""float"": [256, 3072]}]","[{""float"": [256, 3072]}]"
bert/encoder/layer_2/intermediate/dense/mul_2_fence_after,Mul,,,0,,,"""""",""""""
bert/encoder/layer_2/intermediate/dense/mul_3_fence_before,Mul,,,0,,,"""""",""""""
bert/encoder/layer_2/intermediate/dense/mul_3_kernel_time,Mul,CPUExecutionProvider,338,80,6291456,3145728,"[{""float"": [256, 3072]}, {""float"": [256, 3072]}]","[{""float"": [256, 3072]}]"
bert/encoder/layer_2/intermediate/dense/mul_3_fence_after,Mul,,,0,,,"""""",""""""
bert/encoder/layer_2/output/dense/MatMul_fence_before,MatMul,,,0,,,"""""",""""""
bert/encoder/layer_2/output/dense/MatMul_kernel_time,MatMul,CPUExecutionProvider,339,3926,3145728,786432,"[{""float"": [256, 3072]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_2/output/dense/MatMul_fence_after,MatMul,,,0,,,"""""",""""""
bert/encoder/layer_2/output/dense/BiasAdd_fence_before,Add,,,0,,,"""""",""""""
bert/encoder/layer_2/output/dense/BiasAdd_kernel_time,Add,CPUExecutionProvider,340,39,786432,786432,"[{""float"": [256, 768]}, {""float"": [768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_2/output/dense/BiasAdd_fence_after,Add,,,0,,,"""""",""""""
bert/encoder/layer_2/output/add_fence_before,Add,,,0,,,"""""",""""""
bert/encoder/layer_2/output/add_kernel_time,Add,CPUExecutionProvider,341,34,1572864,786432,"[{""float"": [256, 768]}, {""float"": [256, 768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_2/output/add_fence_after,Add,,,0,,,"""""",""""""
bert/encoder/layer_2/output/LayerNorm/moments/mean_fence_before,ReduceMean,,,0,,,"""""",""""""
bert/encoder/layer_2/output/LayerNorm/moments/mean_kernel_time,ReduceMean,CPUExecutionProvider,342,23,786432,1024,"[{""float"": [256, 768]}]","[{""float"": [256, 1]}]"
bert/encoder/layer_2/output/LayerNorm/moments/mean_fence_after,ReduceMean,,,0,,,"""""",""""""
bert/encoder/layer_2/output/LayerNorm/moments/SquaredDifference_fence_before,Sub,,,0,,,"""""",""""""
bert/encoder/layer_2/output/LayerNorm/moments/SquaredDifference_kernel_time,Sub,CPUExecutionProvider,343,30,787456,786432,"[{""float"": [256, 768]}, {""float"": [256, 1]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_2/output/LayerNorm/moments/SquaredDifference_fence_after,Sub,,,0,,,"""""",""""""
bert/encoder/layer_2/output/LayerNorm/moments/SquaredDifference__341_fence_before,Mul,,,0,,,"""""",""""""
bert/encoder/layer_2/output/LayerNorm/moments/SquaredDifference__341_kernel_time,Mul,CPUExecutionProvider,344,20,1572864,786432,"[{""float"": [256, 768]}, {""float"": [256, 768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_2/output/LayerNorm/moments/SquaredDifference__341_fence_after,Mul,,,0,,,"""""",""""""
bert/encoder/layer_2/output/LayerNorm/moments/variance_fence_before,ReduceMean,,,0,,,"""""",""""""
bert/encoder/layer_2/output/LayerNorm/moments/variance_kernel_time,ReduceMean,CPUExecutionProvider,345,22,786432,1024,"[{""float"": [256, 768]}]","[{""float"": [256, 1]}]"
bert/encoder/layer_2/output/LayerNorm/moments/variance_fence_after,ReduceMean,,,0,,,"""""",""""""
bert/encoder/layer_2/output/LayerNorm/batchnorm/add_fence_before,Add,,,0,,,"""""",""""""
bert/encoder/layer_2/output/LayerNorm/batchnorm/add_kernel_time,Add,CPUExecutionProvider,346,12,1024,1024,"[{""float"": [256, 1]}, {""float"": []}]","[{""float"": [256, 1]}]"
bert/encoder/layer_2/output/LayerNorm/batchnorm/add_fence_after,Add,,,0,,,"""""",""""""
bert/encoder/layer_2/output/LayerNorm/batchnorm/Rsqrt_fence_before,Sqrt,,,0,,,"""""",""""""
bert/encoder/layer_2/output/LayerNorm/batchnorm/Rsqrt_kernel_time,Sqrt,CPUExecutionProvider,347,6,1024,1024,"[{""float"": [256, 1]}]","[{""float"": [256, 1]}]"
bert/encoder/layer_2/output/LayerNorm/batchnorm/Rsqrt_fence_after,Sqrt,,,0,,,"""""",""""""
bert/encoder/layer_2/output/LayerNorm/batchnorm/Rsqrt__343_fence_before,Reciprocal,,,0,,,"""""",""""""
bert/encoder/layer_2/output/LayerNorm/batchnorm/Rsqrt__343_kernel_time,Reciprocal,CPUExecutionProvider,348,6,1024,1024,"[{""float"": [256, 1]}]","[{""float"": [256, 1]}]"
bert/encoder/layer_2/output/LayerNorm/batchnorm/Rsqrt__343_fence_after,Reciprocal,,,0,,,"""""",""""""
bert/encoder/layer_2/output/LayerNorm/batchnorm/mul_fence_before,Mul,,,0,,,"""""",""""""
bert/encoder/layer_2/output/LayerNorm/batchnorm/mul_kernel_time,Mul,CPUExecutionProvider,349,28,1024,786432,"[{""float"": [256, 1]}, {""float"": [768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_2/output/LayerNorm/batchnorm/mul_fence_after,Mul,,,0,,,"""""",""""""
bert/encoder/layer_2/output/LayerNorm/batchnorm/mul_2_fence_before,Mul,,,0,,,"""""",""""""
bert/encoder/layer_2/output/LayerNorm/batchnorm/mul_2_kernel_time,Mul,CPUExecutionProvider,351,28,787456,786432,"[{""float"": [256, 1]}, {""float"": [256, 768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_2/output/LayerNorm/batchnorm/mul_2_fence_after,Mul,,,0,,,"""""",""""""
bert/encoder/layer_2/output/LayerNorm/batchnorm/sub_fence_before,Sub,,,0,,,"""""",""""""
bert/encoder/layer_2/output/LayerNorm/batchnorm/sub_kernel_time,Sub,CPUExecutionProvider,352,31,786432,786432,"[{""float"": [768]}, {""float"": [256, 768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_2/output/LayerNorm/batchnorm/sub_fence_after,Sub,,,0,,,"""""",""""""
bert/encoder/layer_2/output/LayerNorm/batchnorm/mul_1_fence_before,Mul,,,0,,,"""""",""""""
bert/encoder/layer_2/output/LayerNorm/batchnorm/mul_1_kernel_time,Mul,CPUExecutionProvider,350,21,1572864,786432,"[{""float"": [256, 768]}, {""float"": [256, 768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_2/output/LayerNorm/batchnorm/mul_1_fence_after,Mul,,,0,,,"""""",""""""
bert/encoder/layer_2/output/LayerNorm/batchnorm/add_1_fence_before,Add,,,0,,,"""""",""""""
bert/encoder/layer_2/output/LayerNorm/batchnorm/add_1_kernel_time,Add,CPUExecutionProvider,353,21,1572864,786432,"[{""float"": [256, 768]}, {""float"": [256, 768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_2/output/LayerNorm/batchnorm/add_1_fence_after,Add,,,0,,,"""""",""""""
bert/encoder/layer_2/output/LayerNorm/batchnorm/add_1:0_QuantizeLinear_fence_before,DynamicQuantizeLinear,,,0,,,"""""",""""""
bert/encoder/layer_2/output/LayerNorm/batchnorm/add_1:0_QuantizeLinear_kernel_time,DynamicQuantizeLinear,CPUExecutionProvider,354,67,786432,196613,"[{""float"": [256, 768]}]","[{""uint8"": [256, 768]}, {""float"": []}, {""uint8"": []}]"
bert/encoder/layer_2/output/LayerNorm/batchnorm/add_1:0_QuantizeLinear_fence_after,DynamicQuantizeLinear,,,0,,,"""""",""""""
bert/encoder/layer_3/attention/self/value/MatMul_quant_fence_before,MatMulIntegerToFloat,,,0,,,"""""",""""""
bert/encoder/layer_3/attention/self/value/MatMul_quant_kernel_time,MatMulIntegerToFloat,CPUExecutionProvider,1281,478,196613,786432,"[{""uint8"": [256, 768]}, {""float"": []}, {""float"": [768]}, {""uint8"": []}, {""int8"": [768]}, {""float"": [768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_3/attention/self/value/MatMul_quant_fence_after,MatMulIntegerToFloat,,,0,,,"""""",""""""
bert/encoder/layer_3/attention/self/Reshape_2_fence_before,Reshape,,,0,,,"""""",""""""
bert/encoder/layer_3/attention/self/Reshape_2_kernel_time,Reshape,CPUExecutionProvider,386,7,786464,786432,"[{""float"": [256, 768]}, {""int64"": [4]}]","[{""float"": [1, 256, 12, 64]}]"
bert/encoder/layer_3/attention/self/Reshape_2_fence_after,Reshape,,,0,,,"""""",""""""
bert/encoder/layer_3/attention/self/transpose_2_fence_before,Transpose,,,0,,,"""""",""""""
bert/encoder/layer_3/attention/self/transpose_2_kernel_time,Transpose,CPUExecutionProvider,387,37,786432,786432,"[{""float"": [1, 256, 12, 64]}]","[{""float"": [1, 12, 256, 64]}]"
bert/encoder/layer_3/attention/self/transpose_2_fence_after,Transpose,,,0,,,"""""",""""""
bert/encoder/layer_3/attention/self/transpose_2:0_QuantizeLinear_fence_before,DynamicQuantizeLinear,,,0,,,"""""",""""""
bert/encoder/layer_3/attention/self/transpose_2:0_QuantizeLinear_kernel_time,DynamicQuantizeLinear,CPUExecutionProvider,389,68,786432,196613,"[{""float"": [1, 12, 256, 64]}]","[{""uint8"": [1, 12, 256, 64]}, {""float"": []}, {""uint8"": []}]"
bert/encoder/layer_3/attention/self/transpose_2:0_QuantizeLinear_fence_after,DynamicQuantizeLinear,,,0,,,"""""",""""""
bert/encoder/layer_3/attention/self/query/MatMul_quant_fence_before,MatMulIntegerToFloat,,,0,,,"""""",""""""
bert/encoder/layer_3/attention/self/query/MatMul_quant_kernel_time,MatMulIntegerToFloat,CPUExecutionProvider,1282,468,196613,786432,"[{""uint8"": [256, 768]}, {""float"": []}, {""float"": [768]}, {""uint8"": []}, {""int8"": [768]}, {""float"": [768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_3/attention/self/query/MatMul_quant_fence_after,MatMulIntegerToFloat,,,0,,,"""""",""""""
bert/encoder/layer_3/attention/self/Reshape_fence_before,Reshape,,,0,,,"""""",""""""
bert/encoder/layer_3/attention/self/Reshape_kernel_time,Reshape,CPUExecutionProvider,371,7,786464,786432,"[{""float"": [256, 768]}, {""int64"": [4]}]","[{""float"": [1, 256, 12, 64]}]"
bert/encoder/layer_3/attention/self/Reshape_fence_after,Reshape,,,0,,,"""""",""""""
bert/encoder/layer_3/attention/self/transpose_fence_before,Transpose,,,0,,,"""""",""""""
bert/encoder/layer_3/attention/self/transpose_kernel_time,Transpose,CPUExecutionProvider,372,35,786432,786432,"[{""float"": [1, 256, 12, 64]}]","[{""float"": [1, 12, 256, 64]}]"
bert/encoder/layer_3/attention/self/transpose_fence_after,Transpose,,,0,,,"""""",""""""
bert/encoder/layer_3/attention/self/key/MatMul_quant_fence_before,MatMulIntegerToFloat,,,0,,,"""""",""""""
bert/encoder/layer_3/attention/self/key/MatMul_quant_kernel_time,MatMulIntegerToFloat,CPUExecutionProvider,1283,466,196613,786432,"[{""uint8"": [256, 768]}, {""float"": []}, {""float"": [768]}, {""uint8"": []}, {""int8"": [768]}, {""float"": [768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_3/attention/self/key/MatMul_quant_fence_after,MatMulIntegerToFloat,,,0,,,"""""",""""""
bert/encoder/layer_3/attention/self/Reshape_1_fence_before,Reshape,,,0,,,"""""",""""""
bert/encoder/layer_3/attention/self/Reshape_1_kernel_time,Reshape,CPUExecutionProvider,362,7,786464,786432,"[{""float"": [256, 768]}, {""int64"": [4]}]","[{""float"": [1, 256, 12, 64]}]"
bert/encoder/layer_3/attention/self/Reshape_1_fence_after,Reshape,,,0,,,"""""",""""""
bert/encoder/layer_3/attention/self/transpose_1_fence_before,Transpose,,,0,,,"""""",""""""
bert/encoder/layer_3/attention/self/transpose_1_kernel_time,Transpose,CPUExecutionProvider,363,37,786432,786432,"[{""float"": [1, 256, 12, 64]}]","[{""float"": [1, 12, 256, 64]}]"
bert/encoder/layer_3/attention/self/transpose_1_fence_after,Transpose,,,0,,,"""""",""""""
MatMul_With_Transpose_token_4_FusedMatMulAndScale_fence_before,FusedMatMul,,,0,,,"""""",""""""
MatMul_With_Transpose_token_4_FusedMatMulAndScale_kernel_time,FusedMatMul,CPUExecutionProvider,373,384,1572864,3145728,"[{""float"": [1, 12, 256, 64]}, {""float"": [1, 12, 256, 64]}]","[{""float"": [1, 12, 256, 256]}]"
MatMul_With_Transpose_token_4_FusedMatMulAndScale_fence_after,FusedMatMul,,,0,,,"""""",""""""
bert/encoder/layer_3/attention/self/add_fence_before,Add,,,0,,,"""""",""""""
bert/encoder/layer_3/attention/self/add_kernel_time,Add,CPUExecutionProvider,377,77,3407872,3145728,"[{""float"": [1, 12, 256, 256]}, {""float"": [1, 1, 256, 256]}]","[{""float"": [1, 12, 256, 256]}]"
bert/encoder/layer_3/attention/self/add_fence_after,Add,,,0,,,"""""",""""""
bert/encoder/layer_3/attention/self/Softmax_fence_before,Softmax,,,0,,,"""""",""""""
bert/encoder/layer_3/attention/self/Softmax_kernel_time,Softmax,CPUExecutionProvider,378,467,3145728,3145728,"[{""float"": [1, 12, 256, 256]}]","[{""float"": [1, 12, 256, 256]}]"
bert/encoder/layer_3/attention/self/Softmax_fence_after,Softmax,,,0,,,"""""",""""""
bert/encoder/layer_3/attention/self/MatMul_1_quant_fence_before,DynamicQuantizeMatMul,,,0,,,"""""",""""""
bert/encoder/layer_3/attention/self/MatMul_1_quant_kernel_time,DynamicQuantizeMatMul,CPUExecutionProvider,1356,374,3342341,786432,"[{""float"": [1, 12, 256, 256]}, {""uint8"": [1, 12, 256, 64]}, {""float"": []}, {""uint8"": []}]","[{""float"": [1, 12, 256, 64]}]"
bert/encoder/layer_3/attention/self/MatMul_1_quant_fence_after,DynamicQuantizeMatMul,,,0,,,"""""",""""""
bert/encoder/layer_3/attention/self/transpose_3_fence_before,Transpose,,,0,,,"""""",""""""
bert/encoder/layer_3/attention/self/transpose_3_kernel_time,Transpose,CPUExecutionProvider,394,35,786432,786432,"[{""float"": [1, 12, 256, 64]}]","[{""float"": [1, 256, 12, 64]}]"
bert/encoder/layer_3/attention/self/transpose_3_fence_after,Transpose,,,0,,,"""""",""""""
bert/encoder/layer_3/attention/self/Reshape_3_fence_before,Reshape,,,0,,,"""""",""""""
bert/encoder/layer_3/attention/self/Reshape_3_kernel_time,Reshape,CPUExecutionProvider,399,7,786448,786432,"[{""float"": [1, 256, 12, 64]}, {""int64"": [2]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_3/attention/self/Reshape_3_fence_after,Reshape,,,0,,,"""""",""""""
bert/encoder/layer_3/attention/output/dense/MatMul_quant_fence_before,DynamicQuantizeMatMul,,,0,,,"""""",""""""
bert/encoder/layer_3/attention/output/dense/MatMul_quant_kernel_time,DynamicQuantizeMatMul,CPUExecutionProvider,1357,534,786432,786432,"[{""float"": [256, 768]}, {""float"": [768]}, {""int8"": [768]}, {""float"": [768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_3/attention/output/dense/MatMul_quant_fence_after,DynamicQuantizeMatMul,,,0,,,"""""",""""""
bert/encoder/layer_3/attention/output/add_fence_before,Add,,,0,,,"""""",""""""
bert/encoder/layer_3/attention/output/add_kernel_time,Add,CPUExecutionProvider,406,39,1572864,786432,"[{""float"": [256, 768]}, {""float"": [256, 768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_3/attention/output/add_fence_after,Add,,,0,,,"""""",""""""
bert/encoder/layer_3/attention/output/LayerNorm/moments/mean_fence_before,ReduceMean,,,0,,,"""""",""""""
bert/encoder/layer_3/attention/output/LayerNorm/moments/mean_kernel_time,ReduceMean,CPUExecutionProvider,407,23,786432,1024,"[{""float"": [256, 768]}]","[{""float"": [256, 1]}]"
bert/encoder/layer_3/attention/output/LayerNorm/moments/mean_fence_after,ReduceMean,,,0,,,"""""",""""""
bert/encoder/layer_3/attention/output/LayerNorm/moments/SquaredDifference_fence_before,Sub,,,0,,,"""""",""""""
bert/encoder/layer_3/attention/output/LayerNorm/moments/SquaredDifference_kernel_time,Sub,CPUExecutionProvider,408,30,787456,786432,"[{""float"": [256, 768]}, {""float"": [256, 1]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_3/attention/output/LayerNorm/moments/SquaredDifference_fence_after,Sub,,,0,,,"""""",""""""
bert/encoder/layer_3/attention/output/LayerNorm/moments/SquaredDifference__351_fence_before,Mul,,,0,,,"""""",""""""
bert/encoder/layer_3/attention/output/LayerNorm/moments/SquaredDifference__351_kernel_time,Mul,CPUExecutionProvider,409,19,1572864,786432,"[{""float"": [256, 768]}, {""float"": [256, 768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_3/attention/output/LayerNorm/moments/SquaredDifference__351_fence_after,Mul,,,0,,,"""""",""""""
bert/encoder/layer_3/attention/output/LayerNorm/moments/variance_fence_before,ReduceMean,,,0,,,"""""",""""""
bert/encoder/layer_3/attention/output/LayerNorm/moments/variance_kernel_time,ReduceMean,CPUExecutionProvider,410,22,786432,1024,"[{""float"": [256, 768]}]","[{""float"": [256, 1]}]"
bert/encoder/layer_3/attention/output/LayerNorm/moments/variance_fence_after,ReduceMean,,,0,,,"""""",""""""
bert/encoder/layer_3/attention/output/LayerNorm/batchnorm/add_fence_before,Add,,,0,,,"""""",""""""
bert/encoder/layer_3/attention/output/LayerNorm/batchnorm/add_kernel_time,Add,CPUExecutionProvider,411,12,1024,1024,"[{""float"": [256, 1]}, {""float"": []}]","[{""float"": [256, 1]}]"
bert/encoder/layer_3/attention/output/LayerNorm/batchnorm/add_fence_after,Add,,,0,,,"""""",""""""
bert/encoder/layer_3/attention/output/LayerNorm/batchnorm/Rsqrt_fence_before,Sqrt,,,0,,,"""""",""""""
bert/encoder/layer_3/attention/output/LayerNorm/batchnorm/Rsqrt_kernel_time,Sqrt,CPUExecutionProvider,412,7,1024,1024,"[{""float"": [256, 1]}]","[{""float"": [256, 1]}]"
bert/encoder/layer_3/attention/output/LayerNorm/batchnorm/Rsqrt_fence_after,Sqrt,,,0,,,"""""",""""""
bert/encoder/layer_3/attention/output/LayerNorm/batchnorm/Rsqrt__353_fence_before,Reciprocal,,,0,,,"""""",""""""
bert/encoder/layer_3/attention/output/LayerNorm/batchnorm/Rsqrt__353_kernel_time,Reciprocal,CPUExecutionProvider,413,7,1024,1024,"[{""float"": [256, 1]}]","[{""float"": [256, 1]}]"
bert/encoder/layer_3/attention/output/LayerNorm/batchnorm/Rsqrt__353_fence_after,Reciprocal,,,0,,,"""""",""""""
bert/encoder/layer_3/attention/output/LayerNorm/batchnorm/mul_fence_before,Mul,,,0,,,"""""",""""""
bert/encoder/layer_3/attention/output/LayerNorm/batchnorm/mul_kernel_time,Mul,CPUExecutionProvider,414,29,1024,786432,"[{""float"": [256, 1]}, {""float"": [768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_3/attention/output/LayerNorm/batchnorm/mul_fence_after,Mul,,,0,,,"""""",""""""
bert/encoder/layer_3/attention/output/LayerNorm/batchnorm/mul_2_fence_before,Mul,,,0,,,"""""",""""""
bert/encoder/layer_3/attention/output/LayerNorm/batchnorm/mul_2_kernel_time,Mul,CPUExecutionProvider,416,28,787456,786432,"[{""float"": [256, 1]}, {""float"": [256, 768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_3/attention/output/LayerNorm/batchnorm/mul_2_fence_after,Mul,,,0,,,"""""",""""""
bert/encoder/layer_3/attention/output/LayerNorm/batchnorm/sub_fence_before,Sub,,,0,,,"""""",""""""
bert/encoder/layer_3/attention/output/LayerNorm/batchnorm/sub_kernel_time,Sub,CPUExecutionProvider,417,31,786432,786432,"[{""float"": [768]}, {""float"": [256, 768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_3/attention/output/LayerNorm/batchnorm/sub_fence_after,Sub,,,0,,,"""""",""""""
bert/encoder/layer_3/attention/output/LayerNorm/batchnorm/mul_1_fence_before,Mul,,,0,,,"""""",""""""
bert/encoder/layer_3/attention/output/LayerNorm/batchnorm/mul_1_kernel_time,Mul,CPUExecutionProvider,415,20,1572864,786432,"[{""float"": [256, 768]}, {""float"": [256, 768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_3/attention/output/LayerNorm/batchnorm/mul_1_fence_after,Mul,,,0,,,"""""",""""""
bert/encoder/layer_3/attention/output/LayerNorm/batchnorm/add_1_fence_before,Add,,,0,,,"""""",""""""
bert/encoder/layer_3/attention/output/LayerNorm/batchnorm/add_1_kernel_time,Add,CPUExecutionProvider,418,21,1572864,786432,"[{""float"": [256, 768]}, {""float"": [256, 768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_3/attention/output/LayerNorm/batchnorm/add_1_fence_after,Add,,,0,,,"""""",""""""
bert/encoder/layer_3/intermediate/dense/MatMul_quant_fence_before,DynamicQuantizeMatMul,,,0,,,"""""",""""""
bert/encoder/layer_3/intermediate/dense/MatMul_quant_kernel_time,DynamicQuantizeMatMul,CPUExecutionProvider,1358,1917,786432,3145728,"[{""float"": [256, 768]}, {""float"": [3072]}, {""int8"": [3072]}, {""float"": [3072]}]","[{""float"": [256, 3072]}]"
bert/encoder/layer_3/intermediate/dense/MatMul_quant_fence_after,DynamicQuantizeMatMul,,,0,,,"""""",""""""
bert/encoder/layer_3/intermediate/dense/Pow_fence_before,Pow,,,0,,,"""""",""""""
bert/encoder/layer_3/intermediate/dense/Pow_kernel_time,Pow,CPUExecutionProvider,425,511,3145728,3145728,"[{""float"": [256, 3072]}, {""float"": []}]","[{""float"": [256, 3072]}]"
bert/encoder/layer_3/intermediate/dense/Pow_fence_after,Pow,,,0,,,"""""",""""""
bert/encoder/layer_3/intermediate/dense/mul_fence_before,Mul,,,0,,,"""""",""""""
bert/encoder/layer_3/intermediate/dense/mul_kernel_time,Mul,CPUExecutionProvider,426,68,3145728,3145728,"[{""float"": []}, {""float"": [256, 3072]}]","[{""float"": [256, 3072]}]"
bert/encoder/layer_3/intermediate/dense/mul_fence_after,Mul,,,0,,,"""""",""""""
bert/encoder/layer_3/intermediate/dense/add_fence_before,Add,,,0,,,"""""",""""""
bert/encoder/layer_3/intermediate/dense/add_kernel_time,Add,CPUExecutionProvider,427,112,6291456,3145728,"[{""float"": [256, 3072]}, {""float"": [256, 3072]}]","[{""float"": [256, 3072]}]"
bert/encoder/layer_3/intermediate/dense/add_fence_after,Add,,,0,,,"""""",""""""
bert/encoder/layer_3/intermediate/dense/mul_1_fence_before,Mul,,,0,,,"""""",""""""
bert/encoder/layer_3/intermediate/dense/mul_1_kernel_time,Mul,CPUExecutionProvider,428,54,3145728,3145728,"[{""float"": []}, {""float"": [256, 3072]}]","[{""float"": [256, 3072]}]"
bert/encoder/layer_3/intermediate/dense/mul_1_fence_after,Mul,,,0,,,"""""",""""""
bert/encoder/layer_3/intermediate/dense/Tanh_fence_before,Tanh,,,0,,,"""""",""""""
bert/encoder/layer_3/intermediate/dense/Tanh_kernel_time,Tanh,CPUExecutionProvider,429,317,3145728,3145728,"[{""float"": [256, 3072]}]","[{""float"": [256, 3072]}]"
bert/encoder/layer_3/intermediate/dense/Tanh_fence_after,Tanh,,,0,,,"""""",""""""
bert/encoder/layer_3/intermediate/dense/add_1_fence_before,Add,,,0,,,"""""",""""""
bert/encoder/layer_3/intermediate/dense/add_1_kernel_time,Add,CPUExecutionProvider,430,50,3145728,3145728,"[{""float"": []}, {""float"": [256, 3072]}]","[{""float"": [256, 3072]}]"
bert/encoder/layer_3/intermediate/dense/add_1_fence_after,Add,,,0,,,"""""",""""""
bert/encoder/layer_3/intermediate/dense/mul_2_fence_before,Mul,,,0,,,"""""",""""""
bert/encoder/layer_3/intermediate/dense/mul_2_kernel_time,Mul,CPUExecutionProvider,431,50,3145728,3145728,"[{""float"": []}, {""float"": [256, 3072]}]","[{""float"": [256, 3072]}]"
bert/encoder/layer_3/intermediate/dense/mul_2_fence_after,Mul,,,0,,,"""""",""""""
bert/encoder/layer_3/intermediate/dense/mul_3_fence_before,Mul,,,0,,,"""""",""""""
bert/encoder/layer_3/intermediate/dense/mul_3_kernel_time,Mul,CPUExecutionProvider,432,81,6291456,3145728,"[{""float"": [256, 3072]}, {""float"": [256, 3072]}]","[{""float"": [256, 3072]}]"
bert/encoder/layer_3/intermediate/dense/mul_3_fence_after,Mul,,,0,,,"""""",""""""
bert/encoder/layer_3/output/dense/MatMul_quant_fence_before,DynamicQuantizeMatMul,,,0,,,"""""",""""""
